x,y,f
1.9170175361099846,108.23635765916801,2.0
28.35324185740217,114.37113655088315,2.0
62.46660439430612,40.72689362300635,3.0
82.54706826592022,13.13531112516376,5.0
155.52780091535254,20.854864211555547,4.0
3.2417884442494618,163.2380143987863,2.0
73.45182103747668,99.17373092159728,1.0
137.99293936059087,43.68059683452461,5.0
69.79470472323803,206.4444309828414,2.0
110.47037639255133,35.1006075278256,5.0
173.03339651523993,8.148153836556421,5.0
76.08295809605919,27.52628557297649,4.0
21.635476755241253,75.60414973304782,1.0
25.854731507174165,206.92947179073045,1.0
19.515163897846215,137.6311913197018,1.0
127.92373229006687,27.882742162744904,5.0
40.205522597339694,69.66814013237516,5.0
22.06695944802098,218.41815265239956,1.0
125.0603193460351,22.624323975558468,4.0
45.19188935071048,2.296867861019351,4.0
123.73787596498167,18.34127542450289,4.0
116.27909312873419,15.310796380889792,4.0
23.74242342425797,170.37636619353535,1.0
13.717009652066729,108.76413745252509,1.0
33.61180455400095,142.11875482614252,1.0
170.58097541308373,76.4892209156882,5.0
137.46215565070162,19.81823299903133,4.0
58.54905034321055,127.90848683373895,2.0
9.712611792007795,3.824372931873267,3.0
43.68602578544789,106.66746176079337,1.0
168.59069620975185,16.75747199992778,5.0
72.44757588925913,26.524055044533096,4.0
63.82770111425023,138.456498298256,2.0
59.595505923179374,13.45754958621671,4.0
178.66671758662847,75.94519184333518,4.0
85.48281386076935,43.04739225271621,4.0
16.5558675756427,211.29125466607826,1.0
184.439210583557,82.96751285540967,4.0
62.804281855585465,210.95459270584905,1.0
123.75900126705207,28.312371954102808,5.0
33.834645769214504,165.4608986939097,1.0
40.80239159215447,122.06794051377499,2.0
89.1511342171053,24.045689697429978,5.0
180.92942070605972,72.78230303856576,5.0
91.2328151637235,30.76239543894967,4.0
56.03131812979406,178.04396331021033,2.0
81.55158591104016,23.386419124449258,5.0
26.076821117555827,25.306815908039525,4.0
123.43228106773017,31.99840102962995,5.0
74.42665377286438,185.23332292826558,2.0
46.39655280923847,82.54260035657417,4.0
121.39852957167895,11.896548503497321,5.0
23.12697826323938,162.4908902624996,1.0
82.83313724309826,49.84654253623364,3.0
94.82678899469634,61.83448276052038,4.0
51.97668235801087,67.86633972303912,4.0
2.0722894230248556,51.80651719289896,4.0
67.91879625341836,154.52595425250183,2.0
94.81695007003083,23.165414885463022,5.0
50.522560328442,132.29169531791516,2.0
57.408300733772236,11.464074361500863,4.0
141.3261437559682,49.9287345022113,4.0
50.50201197706966,39.550390789455705,3.0
65.80994277898621,39.63758827273012,4.0
83.62891087772553,61.384912509470254,5.0
71.28441823775402,200.1468476692822,2.0
64.21666368633278,75.70412590351171,2.0
172.0198610159208,8.28752594927208,5.0
69.11348140633979,146.0138598874882,2.0
118.63481671003521,31.152879747320362,4.0
52.584039216580265,79.4999981787806,2.0
171.34643575115496,6.695597362043381,5.0
49.75142116035401,83.26177284354475,4.0
101.74360192302294,46.092257231899936,5.0
16.25423329916672,57.38166270885167,1.0
139.7238538625031,37.53251165302705,5.0
81.77113568229555,73.33559400293254,4.0
35.12212038681325,147.1859656249543,1.0
47.657038041707835,263.3803553565632,1.0
56.32161740822159,85.22531104648964,4.0
0.9146422940087582,196.07898884828847,2.0
150.41324387204443,79.4817832807172,5.0
145.18684937558572,33.11059937193758,5.0
146.47155591234198,79.79078766701451,4.0
206.2256512856535,47.56917476318711,5.0
81.76504268642432,187.88810675287695,2.0
21.647307758800082,122.88145652868386,2.0
83.7493137463628,48.35416278422335,4.0
85.18299523260649,69.67614311519165,5.0
72.38096502207908,34.0978288025369,5.0
69.94414574219057,69.68742029000002,4.0
12.423990367835502,100.85240263714647,1.0
76.05254239046899,40.72717050271887,4.0
0.6280357894029789,179.56563804595092,2.0
146.05043624423178,2.495899438339281,5.0
162.05550926055633,53.143215606806564,4.0
71.44072246989558,32.94137368232985,5.0
65.39283609598783,76.53292218881418,5.0
215.06305401055508,41.656904649600385,4.0
80.28705649357232,9.158396570150247,4.0
4.868257475950289,219.3942959116888,1.0
74.55372490991566,71.16805835098111,4.0
83.54294694602603,81.08392600711522,1.0
105.17038297572546,83.03194285111934,4.0
24.298405510681672,219.2744995283105,1.0
33.10420390717338,146.4740762833709,1.0
141.45501493051933,87.13071548508339,4.0
151.9662192034921,5.947948287098347,4.0
84.6252215500131,24.560991832164778,5.0
42.27818959750806,144.5051950000005,1.0
37.627799334449854,150.96634211532438,2.0
17.646877057113947,141.17679517709956,2.0
11.302746355317199,177.2549767575209,1.0
166.04691886874733,20.809898409931886,4.0
87.84527703306368,165.76833721215894,1.0
66.57720137317283,90.32725563774724,1.0
128.67574473112654,46.88931041285058,4.0
83.97425071107219,55.01803847563035,5.0
73.11757406583646,125.29257102104478,2.0
98.29224662388586,78.4965219954453,5.0
166.8379833895105,72.96334745561528,4.0
77.81537029101847,39.64337862806147,4.0
186.82183987801668,1.472410009914193,5.0
96.85178532539327,12.97727013953148,5.0
78.47751910043057,76.7789480291632,4.0
13.74528466756294,231.53331993172554,1.0
12.529288370160522,189.38422966277832,1.0
68.29321059572436,119.62538110837986,2.0
68.35485554865,72.19354188253075,4.0
36.35649977172029,103.50597691636192,2.0
91.17643744277672,3.7621825416622565,4.0
192.8549823725466,43.09237946490971,5.0
25.0642384974576,214.00194795105233,1.0
49.29986456026238,155.71869064674533,2.0
65.5882119644123,0.7691857961096955,4.0
5.322040015708276,173.97011433836417,2.0
57.454506026841656,119.39922218713272,2.0
77.60627021952439,110.06163569448935,2.0
73.29017209525138,69.17555396534534,5.0
203.32517602421888,21.46193569951892,5.0
20.368113043177278,136.88533833061598,2.0
0.6052765517171924,172.4158578391806,1.0
185.71096068483618,29.459586810009203,5.0
72.03389544775929,98.72049717855666,1.0
83.99749503944099,4.4953367954153745,5.0
156.4614916830057,75.58040722304084,4.0
178.53686223122776,12.903670429588033,4.0
63.81541101734771,109.78623290509908,2.0
163.9061264024219,88.1609141437583,4.0
7.708530205092895,139.8706015014118,2.0
88.29719198655805,39.11947075026551,4.0
56.77541525049044,5.832471345850195,4.0
23.951246462236224,130.13242413272857,2.0
76.51765587689937,188.40714309885786,1.0
31.7037547527716,163.0734838469188,2.0
0.09100869940423237,237.11909642727593,1.0
200.668952799969,78.3416145522734,4.0
69.92614947094344,15.248907332819204,4.0
54.93595485977745,67.61543867324589,4.0
155.46999547233582,15.472070225353047,5.0
77.42842587425817,33.55103695190856,5.0
10.48279119477885,140.20484567143797,2.0
13.409820288598995,160.37839405248482,1.0
163.287460994007,82.19946560233892,4.0
21.067731816925484,44.01092862619969,5.0
77.94820106787647,25.04114311927194,4.0
74.38881689636462,40.684020447002325,4.0
58.633218677889545,122.7696859442747,2.0
68.06588071752597,72.69445756053688,1.0
60.01424623927004,91.18663790715176,1.0
44.94725651301626,133.55767782584715,2.0
200.27112914194976,48.67300554093666,4.0
146.57806604610883,77.58357663646937,5.0
87.65028930283722,10.526753287211674,5.0
74.40690655578102,140.0088813324394,1.0
79.2119941313725,136.73940872315066,1.0
183.33121869460098,16.42873291987377,5.0
3.6901191190407276,214.2518591122555,1.0
51.88667103730309,23.558489705322035,4.0
54.63170967208316,0.6867833826367844,4.0
43.356777585114,42.48124725311596,4.0
81.82076283465216,68.87974473213146,5.0
166.14568353307823,83.0387858639022,5.0
212.8094917174867,68.29860668387579,4.0
13.449508055472492,249.53564572919274,1.0
33.35072073960165,158.1090723452357,1.0
117.02863095191756,72.36236131262825,4.0
181.77749315890748,7.2617180339843905,4.0
28.520247291621374,118.15277064529539,1.0
80.10779334608692,157.241547843587,2.0
174.55079899913568,62.77885265889317,5.0
18.398668138069787,140.8714309267414,1.0
168.35364040367884,19.48568244178113,4.0
79.76379930278415,158.16999842440578,1.0
145.40466062755075,54.36077992521507,4.0
21.06724466269334,155.19509336316878,2.0
2.069521290976956,80.83118387592671,2.0
64.56198949958561,141.52071721682336,2.0
81.95354409326816,39.18653017564487,4.0
37.14103260693857,80.24240494219701,1.0
195.05530565478662,72.95180201841731,4.0
195.03141956935522,47.32718456499633,5.0
109.67780734603755,78.75482303914836,4.0
21.19195899300478,137.79808413313557,2.0
138.76175680873,27.169773962983882,4.0
31.962032780299147,228.8764350153024,1.0
95.36254627400395,35.888388790201525,4.0
166.12561011515905,0.13050729749221657,4.0
46.30592989870504,112.009628630557,2.0
20.536853754777844,47.91062144735597,4.0
120.51419794314745,16.004384346302103,4.0
71.41646424344475,54.04572175392453,4.0
130.62308218659342,34.605490747092546,5.0
96.5482015420601,1.4789488514180011,4.0
87.9642197115206,164.24226922351096,2.0
34.170022911063896,151.86851030433854,1.0
135.6692709245313,26.073447031498908,4.0
80.39569578432585,117.33040794071584,2.0
1.5765044523642824,106.54167100209062,1.0
126.61457851296555,4.29391285191983,4.0
102.87130449836789,18.234710616007042,4.0
111.90500311618098,26.96103593197771,4.0
204.3212384328747,55.292888423121376,5.0
66.21994269217747,122.00678291689681,2.0
0.03818045223592201,140.27839739170733,1.0
67.3446823191177,33.90353444272064,4.0
60.840097949911176,123.69836973927208,2.0
163.78050796513276,58.62233667487064,4.0
48.52997121559272,37.01461146548233,3.0
225.0423091843473,22.590938086928762,5.0
57.775544477935256,20.490671544928585,4.0
38.14526273074657,159.59661566732487,1.0
30.739050139696,127.09739451359863,1.0
22.393473689968157,157.8363424508165,2.0
52.89837766572553,99.97779050759736,1.0
185.31427576044658,88.34328950440505,4.0
59.00934178094545,40.0654159249366,4.0
102.16154321362202,67.84111465650543,4.0
20.835563072589053,121.42505223296865,2.0
217.80786517181878,75.6975405901587,5.0
2.49942969221624,32.53659093115669,3.0
89.95317008538053,184.9357024136819,1.0
177.72322220939412,18.247997303757437,5.0
30.58716495849661,129.08371929718578,1.0
74.20396821318752,88.24219897550918,2.0
54.288499827993256,215.30457504456712,1.0
59.775075290488395,191.8604869809681,2.0
128.10262969947107,39.798439260867994,4.0
5.3388199155754865,174.50924404814333,2.0
190.6456557518925,44.416545874062756,4.0
42.10892079514994,159.93191659803156,2.0
41.79250446642623,147.67923466376666,2.0
7.233926049101922,153.798187326054,1.0
44.7627112885521,46.772120136141815,4.0
141.54777287485777,86.75815104212123,4.0
116.32099882521389,9.39535870232783,5.0
20.708379403114183,100.75135364765484,1.0
190.74074154647928,5.672909243938767,5.0
9.597043955890344,146.61098713547605,1.0
180.08874675570584,39.07751839713492,5.0
77.67173740465182,82.10802266787603,4.0
28.92852493153989,148.15167316112678,1.0
126.94556504791112,61.110167840462985,4.0
82.11684961507794,2.9761561188377184,4.0
78.00760899493119,192.21293873476353,2.0
154.46310189993073,88.61836566385841,4.0
83.51612605649068,148.56885488453267,2.0
139.46626384683844,27.69810327362188,5.0
180.75128392286197,22.217772875031564,4.0
100.41372877287822,7.937963602323852,5.0
79.23710414604142,151.9034560496691,1.0
118.95064113685444,24.919910207264053,5.0
149.4355518108439,49.721318838627866,4.0
35.974478233800795,173.36269891347342,1.0
30.669117122216644,159.3180317171088,2.0
9.10259635663572,234.72264532166554,1.0
86.75788231553017,58.17501648278896,5.0
82.87115875643684,79.89772789658976,5.0
67.91251743268262,152.29754571299165,2.0
93.1247295026889,24.43079832084999,4.0
152.8305976190431,26.111915378852366,4.0
178.9623177005584,40.29106105923108,4.0
96.97757740474648,17.922694668100966,4.0
107.65352964824889,22.897720425073043,5.0
60.18074497724747,100.35506889643845,2.0
39.43961160365885,148.99810603216034,1.0
192.96125578485967,15.64080925199086,4.0
134.8515322830495,4.33031888321864,5.0
163.616658395684,0.6611921733754772,5.0
135.14307389226914,32.815588535222744,4.0
109.33536068424162,83.98659182431709,4.0
0.8416960175969095,93.93036559291755,2.0
32.482264595006754,45.04379037218416,3.0
78.54648634010927,9.024154055305605,4.0
145.5648262944208,20.944074940897952,5.0
87.65440953526291,77.35871704396993,1.0
1.4854725002249418,182.08925513904634,1.0
17.244768635790784,191.28779222981518,2.0
4.859170371895904,117.49699745741682,2.0
51.75863327951029,152.08531011939863,2.0
59.0105656223225,141.1104460179055,2.0
151.4722885563635,11.174040692908916,5.0
129.1995600415809,35.59746601230955,5.0
104.77697115848281,14.219619439795421,5.0
2.3257748862835923,166.86564324736065,1.0
159.24026207472843,19.91879998342067,5.0
51.19930749356336,71.20551556169681,4.0
92.96675568675573,15.263296787150587,4.0
43.80140636537764,84.53747922657965,5.0
215.0673484380862,76.10181343168333,4.0
117.90145732416761,41.02359583406843,5.0
57.152644614277165,147.1946655060559,2.0
93.39599285760745,33.915948489316634,5.0
134.29700548909898,30.327554965925255,5.0
86.1796170907768,65.8043180154674,4.0
87.42949464970053,178.77105932449902,2.0
76.07910889599805,187.2886602901789,2.0
95.60289434591364,50.564324146141146,4.0
170.510295109388,62.889690514087214,4.0
26.073930537615308,136.99238283399748,1.0
88.60612797039866,35.87250152343819,4.0
65.77244519475903,143.47066228608418,2.0
6.442231368204486,94.56714578487514,1.0
89.13317685349169,193.9734851892781,2.0
47.95821419100012,87.95122336769711,5.0
1.3738927588873986,179.22838547705732,1.0
130.10777747727047,31.483148646721986,4.0
54.368778642153764,54.71158379554843,3.0
10.554793364660373,153.8128095502441,1.0
88.8314393727365,157.20333553304965,1.0
89.15240274082103,16.218314271056006,4.0
69.05092807610133,14.476660248608166,3.0
76.4367252798107,17.721692400145514,4.0
120.51184877243178,55.45082527139763,4.0
76.59746582327026,8.092018537469244,3.0
137.57427038563193,17.820014670848455,4.0
12.70447176114661,139.93837496683867,2.0
116.57794400438947,18.535631953456836,4.0
14.532709519413835,161.7372133867161,1.0
85.7864616657245,70.98147170470241,4.0
82.27778298756769,58.32129498480637,4.0
44.46877241713806,68.56834189316946,4.0
54.12891961059263,3.329713379529252,5.0
52.117260305916226,206.63140124480762,1.0
1.749049023343191,115.07108380397383,1.0
28.67958227238782,212.0671525289418,1.0
4.089002525201802,175.0551372387166,1.0
15.684519921267857,144.80086430757314,2.0
7.609922343213835,227.97086799128908,1.0
88.54056045895052,186.94577120395067,2.0
5.527918355945847,173.61538633443126,1.0
37.2090252993654,187.67611819426952,2.0
7.560062717001271,122.81588786255185,1.0
127.52983605178878,54.20886669956806,4.0
63.066176543182664,64.5340674538399,5.0
168.99753176815648,21.297589541777697,5.0
118.16682953017337,9.608551836663517,5.0
44.262553839200606,149.58685353881145,2.0
85.6204029211703,14.783174079088024,5.0
198.13134080101887,11.90344101497804,4.0
98.30200675785215,50.37607577513829,4.0
63.424451116412705,118.67861318118096,1.0
31.545380656487094,11.92136645821503,4.0
23.179454402478328,161.36480575005314,1.0
86.39038596018744,124.30609174560291,1.0
89.27343998545042,177.15076571514507,1.0
135.43103881244653,28.134555898171033,5.0
89.3523324735954,136.56398545432344,1.0
143.24194068077261,30.8851016002834,4.0
119.42649028115113,54.597926101321725,4.0
32.19704651007684,136.88352881159975,2.0
24.83220716954686,79.31193164513024,2.0
69.87145277940999,58.920688009817816,4.0
79.75851544584114,183.42429308932662,2.0
138.01774300426388,53.18563828732081,5.0
1.2687435145387145,171.6375806690641,1.0
47.00278642123416,151.7907620253531,2.0
111.24382358762294,55.59695121814569,4.0
10.379716070550964,201.90160889642118,1.0
24.56371724288969,38.433527130940206,3.0
209.02833490639756,3.626115407194642,5.0
121.39564111147833,5.597390193653716,4.0
199.78324395187823,63.27072988911749,4.0
60.853103223037834,4.802232397613508,4.0
65.78260695500217,78.53789744488542,4.0
66.85398855275042,140.6584593976704,2.0
31.7018353665942,21.741519604225978,3.0
180.58464727728614,57.96568445051503,5.0
2.2649101506494316,167.50569751390603,1.0
61.892168147804576,115.4886001211062,2.0
83.1127572907773,42.550537083169566,4.0
12.966765983926813,188.1933192248851,1.0
79.99332300196701,216.07933363664682,2.0
66.2253330129599,64.75995917928444,1.0
31.101899853496338,102.9600973019491,1.0
31.246065209144984,150.12725331229373,2.0
148.8466481543838,45.290807109519996,4.0
86.33131118519943,3.807786532210892,5.0
47.61652744099182,144.87920221666667,1.0
162.11754696312585,39.786325916168394,4.0
94.97609427330501,81.78711788764625,5.0
91.21767889297857,81.99363372945959,5.0
88.42119401547755,150.68975823721917,1.0
82.22705061980535,71.28160515395352,4.0
9.267142832997456,143.43624416696068,1.0
139.60328810075728,52.733758361287514,4.0
179.42297944804827,48.76657674269725,5.0
161.23233031059496,25.14845737394646,5.0
78.23360142944139,69.82448605238726,5.0
108.76810344794751,13.729712593560137,4.0
62.511215534380945,63.25190648641487,3.0
120.63391122396075,46.84130439138527,5.0
7.261795391816731,170.5586329724638,1.0
176.7784014124873,60.03690726663808,4.0
114.33774357114413,58.91126728471889,4.0
42.752755537833885,86.82136004798993,5.0
98.89230585135246,17.924072869000348,4.0
122.61210098861055,21.291189852522038,4.0
5.727648885836924,140.01997706056636,2.0
142.48680967540034,13.290797294322845,5.0
93.9183329198334,70.44840443106418,4.0
111.46298853119835,13.349676695119843,5.0
58.46084698970432,185.30684108265106,2.0
12.81735287783545,79.10616118040556,1.0
15.798087385773911,140.76860552405685,1.0
108.75607644115411,31.244501296501525,4.0
31.268964556876973,120.64791477312218,2.0
64.33768321851655,75.64403870706919,2.0
82.31810465648692,101.54896014518931,2.0
153.9232414686039,39.268861378582244,5.0
135.53451391748288,88.51641626118187,4.0
189.37245826867277,64.30464685053383,5.0
90.92171683017203,38.64498798501854,4.0
117.6992915447477,19.758910960007327,5.0
8.945587821605322,123.71069619246758,2.0
68.11379822247417,65.837547527815,5.0
102.71267927314292,14.081924022004106,5.0
83.87268836901913,29.618740729969797,5.0
150.39011508696933,80.29992229596144,4.0
0.0220318598894539,177.938776935425,1.0
8.981708266577618,192.55378335918675,2.0
90.67186322062025,20.131102791267992,4.0
86.55253197559135,168.7566115596423,1.0
9.961658105583027,151.98357967312694,2.0
103.29093661484849,55.633002647342096,4.0
127.62500189564801,41.21570851608906,5.0
79.35915175159107,181.12402190924462,2.0
12.410836929081364,211.92217777228885,1.0
34.401859402921374,71.52319717155697,4.0
63.75491003099426,32.1989853431859,4.0
142.79979989735097,50.446267197945375,5.0
137.5785676784404,54.288331176963354,5.0
57.89090283151392,173.56871395023808,2.0
70.19814653682155,115.25480985380452,2.0
100.88359253116447,68.60958447140355,4.0
83.70574714036405,170.76144377853086,2.0
124.60091897790974,41.20654306513433,5.0
205.80534279160963,6.129256058535475,5.0
93.03738018246239,27.91777191866811,5.0
133.65935750360092,60.0921651700031,4.0
29.37675295668582,77.69994715064479,5.0
118.45705771933656,21.049274794903003,4.0
61.42722274017728,111.86834187449433,2.0
53.279321662628924,116.60155234994419,1.0
145.21769135978485,74.1441520543685,4.0
18.969661258560805,206.83386899281928,1.0
48.05416163849803,11.681099085769036,4.0
172.14604497212738,20.381170209593456,4.0
86.00747730442708,133.47526885002975,1.0
73.09988077862779,17.17117820734045,5.0
19.51504990977756,204.6853637385081,1.0
37.37357346553634,121.61797693003048,2.0
39.2080822100666,262.201787019376,1.0
95.38705337530833,26.436016370016635,4.0
48.48426350720211,107.04972604844987,2.0
136.83952017298327,43.915812592079426,4.0
64.70422971472124,158.9169634611597,2.0
40.44924583134428,58.92091074698644,4.0
12.745166282866837,130.96158022293827,1.0
32.99373553996777,157.99038317732095,1.0
29.990387596158296,181.22677551448214,2.0
16.973301458952246,132.691575584561,2.0
162.8723331690611,29.646134079666126,5.0
101.44428475565779,1.6087497996595992,4.0
159.59772663598957,88.59195813549539,4.0
33.88521783650527,50.93401423634488,4.0
25.08135737076203,114.96518191698385,1.0
148.67240065691928,8.777581670320494,4.0
37.78477090938677,132.75872804260536,2.0
86.11436710274346,189.38182445825802,2.0
76.81113097231699,193.87322077846085,2.0
83.91926099997906,161.65741141643937,1.0
10.71414445514291,84.65066262351644,1.0
41.61681553139813,79.33872272721558,5.0
47.685483982025104,147.1518327196341,1.0
89.15983061017266,37.473374046992674,5.0
50.658120223323536,99.55201468149734,2.0
84.15851876678371,11.059297640228353,5.0
83.09359395249248,188.9758736189564,2.0
118.67886223168107,50.21286143014337,4.0
46.74322175139041,81.999245335996,2.0
13.872599245400314,194.714600664189,2.0
25.1781181752421,47.00906166802292,4.0
62.21971716819023,28.85575963148997,4.0
223.52038509468048,76.40348749118024,5.0
0.03814584737901619,189.22256376528975,1.0
5.211085136306653,109.66498173782843,2.0
113.7112904245302,6.994751225307108,4.0
78.44181688153319,154.87410612144794,2.0
127.41915784650995,34.83931464784275,4.0
62.67595335392427,183.49577012986404,2.0
189.07210436461682,56.402262331333155,4.0
139.6319074923527,73.63918200602261,4.0
11.91854473432859,217.7165731650245,1.0
131.21025049447235,10.458940221322141,4.0
15.30499657231573,136.56800783084404,2.0
91.02956505831516,70.90116826060947,4.0
97.44903871905538,28.275404441107067,5.0
11.029871506690686,130.14379927622264,1.0
174.91896904230427,71.7527856640509,5.0
15.834266890166642,194.71470970059863,1.0
82.04823838902243,61.49342351706161,5.0
25.63271740993687,88.62970635667956,5.0
49.650515734737844,150.88976295481598,2.0
9.512639553169148,160.63689033168558,2.0
216.96689912623134,75.89601611506932,5.0
37.23575744034165,252.61546554412132,1.0
150.33221151258087,76.6106997060383,4.0
5.916641039354648,183.74970120664676,1.0
45.09163526851692,104.93249137641418,2.0
49.23115322955118,151.24459931376583,1.0
86.57333055004688,83.71980646593369,5.0
205.5849369367704,44.85326293829263,4.0
61.22342725935933,184.94824529477754,2.0
57.265763009706696,16.844306669288564,4.0
49.023097061847864,140.2207970455617,2.0
154.8952869546748,29.208639350848536,4.0
64.27925918320284,69.61313475512924,4.0
19.244649265094314,141.16783833566933,1.0
25.751652949349324,79.68284488528134,1.0
23.498699887317393,132.83334182979874,1.0
42.36280317511263,147.1700393865761,2.0
26.438117656328433,74.06781216063268,2.0
77.19198866871594,79.89933514965234,3.0
129.60911350882964,48.606852594968025,4.0
39.6974045402067,148.52426019685242,1.0
64.6480575975185,178.71239588601384,2.0
85.42231829338297,71.31500869159719,5.0
20.179746070696332,162.31114115995769,2.0
158.20019620905788,9.13353393985995,4.0
119.08441209509058,20.172534421281867,5.0
34.34184510343244,208.911463206195,1.0
83.00191082101472,129.20166777524656,1.0
26.018635099695466,144.8824534996481,2.0
67.27894513518741,193.23224634825024,2.0
22.263968637445867,117.80814547637155,1.0
152.41547689660933,56.48791689102531,4.0
32.665887161079446,147.0104209865519,1.0
61.51816759022414,113.191645539916,1.0
87.16705435861252,73.80582801127194,5.0
81.97608603512748,80.29630731390495,1.0
37.71067861082034,86.3262833321897,4.0
22.566874673223694,177.01247281728234,1.0
83.05049608709477,123.17051671742638,1.0
76.18299709971028,190.64520862287742,2.0
85.77227871594289,32.50853544952522,5.0
195.9223844756357,26.706411114356104,5.0
96.44508633274546,34.53472270194781,5.0
71.47583511842562,75.66030386498736,5.0
60.443800005499845,154.43954720578662,2.0
85.69030234435769,19.209661342383598,4.0
31.231819101325012,164.93034362503408,1.0
50.72703555960386,117.05719901042731,1.0
142.5332170789822,49.59193551459222,5.0
122.57403025776873,14.408384225754762,4.0
167.85075370449147,37.45486233863626,4.0
36.25416276432932,129.49107064823795,1.0
133.49181823557166,0.7431141898317519,5.0
193.09787832274588,86.68164959848788,4.0
99.39439150209762,18.67479970918097,5.0
104.1227710864356,88.09029040844102,4.0
10.985449199415303,188.90930243734908,1.0
3.634723617500061,49.18525170551565,3.0
33.83974204276922,160.8090780161077,1.0
34.13937453965473,190.8018155830572,2.0
131.70112998661227,18.887098773381062,5.0
7.966392690690194,134.57613238242976,2.0
132.87314213679528,55.45066431303498,5.0
8.717104719857648,33.134111364185415,3.0
35.459151235411326,1.6452306666125451,4.0
45.36840885873916,33.21188376448995,4.0
155.7002701061583,9.874222339698802,5.0
23.75406325098166,170.9130568567347,1.0
39.74102098518378,131.8226943407782,1.0
